Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_T057_001
"42045408103","14000US42045408103","Census Tract 4081.03, Delaware County, Pennsylvania","Census Tract 4081.03, Delaware County, Pennsylvania","pa","140","00","ACSSF","0012941",,,,,"42","045",,,,"408103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69034
"42045408300","14000US42045408300","Census Tract 4083, Delaware County, Pennsylvania","Census Tract 4083, Delaware County, Pennsylvania","pa","140","00","ACSSF","0012942",,,,,"42","045",,,,"408300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120492
"42045408400","14000US42045408400","Census Tract 4084, Delaware County, Pennsylvania","Census Tract 4084, Delaware County, Pennsylvania","pa","140","00","ACSSF","0012943",,,,,"42","045",,,,"408400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140167
"42045408500","14000US42045408500","Census Tract 4085, Delaware County, Pennsylvania","Census Tract 4085, Delaware County, Pennsylvania","pa","140","00","ACSSF","0012944",,,,,"42","045",,,,"408500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81545
"42045408600","14000US42045408600","Census Tract 4086, Delaware County, Pennsylvania","Census Tract 4086, Delaware County, Pennsylvania","pa","140","00","ACSSF","0012945",,,,,"42","045",,,,"408600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87361
"42045408700","14000US42045408700","Census Tract 4087, Delaware County, Pennsylvania","Census Tract 4087, Delaware County, Pennsylvania","pa","140","00","ACSSF","0012946",,,,,"42","045",,,,"408700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110092
"42045408800","14000US42045408800","Census Tract 4088, Delaware County, Pennsylvania","Census Tract 4088, Delaware County, Pennsylvania","pa","140","00","ACSSF","0012947",,,,,"42","045",,,,"408800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83345
"42045408900","14000US42045408900","Census Tract 4089, Delaware County, Pennsylvania","Census Tract 4089, Delaware County, Pennsylvania","pa","140","00","ACSSF","0012948",,,,,"42","045",,,,"408900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110625
"42045409000","14000US42045409000","Census Tract 4090, Delaware County, Pennsylvania","Census Tract 4090, Delaware County, Pennsylvania","pa","140","00","ACSSF","0012949",,,,,"42","045",,,,"409000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88191
"42045409100","14000US42045409100","Census Tract 4091, Delaware County, Pennsylvania","Census Tract 4091, Delaware County, Pennsylvania","pa","140","00","ACSSF","0012950",,,,,"42","045",,,,"409100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89375
"42045409200","14000US42045409200","Census Tract 4092, Delaware County, Pennsylvania","Census Tract 4092, Delaware County, Pennsylvania","pa","140","00","ACSSF","0012951",,,,,"42","045",,,,"409200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81458
"42045409300","14000US42045409300","Census Tract 4093, Delaware County, Pennsylvania","Census Tract 4093, Delaware County, Pennsylvania","pa","140","00","ACSSF","0012952",,,,,"42","045",,,,"409300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82857
"42045409400","14000US42045409400","Census Tract 4094, Delaware County, Pennsylvania","Census Tract 4094, Delaware County, Pennsylvania","pa","140","00","ACSSF","0012953",,,,,"42","045",,,,"409400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84615
"42045409500","14000US42045409500","Census Tract 4095, Delaware County, Pennsylvania","Census Tract 4095, Delaware County, Pennsylvania","pa","140","00","ACSSF","0012954",,,,,"42","045",,,,"409500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81563
"42045409601","14000US42045409601","Census Tract 4096.01, Delaware County, Pennsylvania","Census Tract 4096.01, Delaware County, Pennsylvania","pa","140","00","ACSSF","0012955",,,,,"42","045",,,,"409601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111848
"42045409602","14000US42045409602","Census Tract 4096.02, Delaware County, Pennsylvania","Census Tract 4096.02, Delaware County, Pennsylvania","pa","140","00","ACSSF","0012956",,,,,"42","045",,,,"409602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62689
"42045409701","14000US42045409701","Census Tract 4097.01, Delaware County, Pennsylvania","Census Tract 4097.01, Delaware County, Pennsylvania","pa","140","00","ACSSF","0012957",,,,,"42","045",,,,"409701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177906
"42045409702","14000US42045409702","Census Tract 4097.02, Delaware County, Pennsylvania","Census Tract 4097.02, Delaware County, Pennsylvania","pa","140","00","ACSSF","0012958",,,,,"42","045",,,,"409702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131875
"42045409802","14000US42045409802","Census Tract 4098.02, Delaware County, Pennsylvania","Census Tract 4098.02, Delaware County, Pennsylvania","pa","140","00","ACSSF","0012959",,,,,"42","045",,,,"409802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106450
"42045409803","14000US42045409803","Census Tract 4098.03, Delaware County, Pennsylvania","Census Tract 4098.03, Delaware County, Pennsylvania","pa","140","00","ACSSF","0012960",,,,,"42","045",,,,"409803",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90323
"42045409902","14000US42045409902","Census Tract 4099.02, Delaware County, Pennsylvania","Census Tract 4099.02, Delaware County, Pennsylvania","pa","140","00","ACSSF","0012961",,,,,"42","045",,,,"409902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96500
"42045409903","14000US42045409903","Census Tract 4099.03, Delaware County, Pennsylvania","Census Tract 4099.03, Delaware County, Pennsylvania","pa","140","00","ACSSF","0012962",,,,,"42","045",,,,"409903",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79518
"42045409904","14000US42045409904","Census Tract 4099.04, Delaware County, Pennsylvania","Census Tract 4099.04, Delaware County, Pennsylvania","pa","140","00","ACSSF","0012963",,,,,"42","045",,,,"409904",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123333
"42045410000","14000US42045410000","Census Tract 4100, Delaware County, Pennsylvania","Census Tract 4100, Delaware County, Pennsylvania","pa","140","00","ACSSF","0012964",,,,,"42","045",,,,"410000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114085
"42045410100","14000US42045410100","Census Tract 4101, Delaware County, Pennsylvania","Census Tract 4101, Delaware County, Pennsylvania","pa","140","00","ACSSF","0012965",,,,,"42","045",,,,"410100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118079
"42045410200","14000US42045410200","Census Tract 4102, Delaware County, Pennsylvania","Census Tract 4102, Delaware County, Pennsylvania","pa","140","00","ACSSF","0012966",,,,,"42","045",,,,"410200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108869
"42045410301","14000US42045410301","Census Tract 4103.01, Delaware County, Pennsylvania","Census Tract 4103.01, Delaware County, Pennsylvania","pa","140","00","ACSSF","0012967",,,,,"42","045",,,,"410301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128289
"42045410302","14000US42045410302","Census Tract 4103.02, Delaware County, Pennsylvania","Census Tract 4103.02, Delaware County, Pennsylvania","pa","140","00","ACSSF","0012968",,,,,"42","045",,,,"410302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73737
"42045410400","14000US42045410400","Census Tract 4104, Delaware County, Pennsylvania","Census Tract 4104, Delaware County, Pennsylvania","pa","140","00","ACSSF","0012969",,,,,"42","045",,,,"410400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115063
"42045410500","14000US42045410500","Census Tract 4105, Delaware County, Pennsylvania","Census Tract 4105, Delaware County, Pennsylvania","pa","140","00","ACSSF","0012970",,,,,"42","045",,,,"410500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37524
"42045410601","14000US42045410601","Census Tract 4106.01, Delaware County, Pennsylvania","Census Tract 4106.01, Delaware County, Pennsylvania","pa","140","00","ACSSF","0012971",,,,,"42","045",,,,"410601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70363
"42045410602","14000US42045410602","Census Tract 4106.02, Delaware County, Pennsylvania","Census Tract 4106.02, Delaware County, Pennsylvania","pa","140","00","ACSSF","0012972",,,,,"42","045",,,,"410602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70781
"42045410700","14000US42045410700","Census Tract 4107, Delaware County, Pennsylvania","Census Tract 4107, Delaware County, Pennsylvania","pa","140","00","ACSSF","0012973",,,,,"42","045",,,,"410700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23134
"42045410800","14000US42045410800","Census Tract 4108, Delaware County, Pennsylvania","Census Tract 4108, Delaware County, Pennsylvania","pa","140","00","ACSSF","0012974",,,,,"42","045",,,,"410800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94146
"42045980000","14000US42045980000","Census Tract 9800, Delaware County, Pennsylvania","Census Tract 9800, Delaware County, Pennsylvania","pa","140","00","ACSSF","0012975",,,,,"42","045",,,,"980000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"42091200103","14000US42091200103","Census Tract 2001.03, Montgomery County, Pennsylvania","Census Tract 2001.03, Montgomery County, Pennsylvania","pa","140","00","ACSSF","0013700",,,,,"42","091",,,,"200103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121941
"42091200104","14000US42091200104","Census Tract 2001.04, Montgomery County, Pennsylvania","Census Tract 2001.04, Montgomery County, Pennsylvania","pa","140","00","ACSSF","0013701",,,,,"42","091",,,,"200104",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95500
"42091200105","14000US42091200105","Census Tract 2001.05, Montgomery County, Pennsylvania","Census Tract 2001.05, Montgomery County, Pennsylvania","pa","140","00","ACSSF","0013702",,,,,"42","091",,,,"200105",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115556
"42091200106","14000US42091200106","Census Tract 2001.06, Montgomery County, Pennsylvania","Census Tract 2001.06, Montgomery County, Pennsylvania","pa","140","00","ACSSF","0013703",,,,,"42","091",,,,"200106",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47875
"42091200200","14000US42091200200","Census Tract 2002, Montgomery County, Pennsylvania","Census Tract 2002, Montgomery County, Pennsylvania","pa","140","00","ACSSF","0013704",,,,,"42","091",,,,"200200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87083
"42091200301","14000US42091200301","Census Tract 2003.01, Montgomery County, Pennsylvania","Census Tract 2003.01, Montgomery County, Pennsylvania","pa","140","00","ACSSF","0013705",,,,,"42","091",,,,"200301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59722
"42091200305","14000US42091200305","Census Tract 2003.05, Montgomery County, Pennsylvania","Census Tract 2003.05, Montgomery County, Pennsylvania","pa","140","00","ACSSF","0013706",,,,,"42","091",,,,"200305",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64698
"42091200306","14000US42091200306","Census Tract 2003.06, Montgomery County, Pennsylvania","Census Tract 2003.06, Montgomery County, Pennsylvania","pa","140","00","ACSSF","0013707",,,,,"42","091",,,,"200306",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73967
"42091200307","14000US42091200307","Census Tract 2003.07, Montgomery County, Pennsylvania","Census Tract 2003.07, Montgomery County, Pennsylvania","pa","140","00","ACSSF","0013708",,,,,"42","091",,,,"200307",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51172
"42091200308","14000US42091200308","Census Tract 2003.08, Montgomery County, Pennsylvania","Census Tract 2003.08, Montgomery County, Pennsylvania","pa","140","00","ACSSF","0013709",,,,,"42","091",,,,"200308",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65183
"42091200309","14000US42091200309","Census Tract 2003.09, Montgomery County, Pennsylvania","Census Tract 2003.09, Montgomery County, Pennsylvania","pa","140","00","ACSSF","0013710",,,,,"42","091",,,,"200309",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79531
"42091200310","14000US42091200310","Census Tract 2003.10, Montgomery County, Pennsylvania","Census Tract 2003.10, Montgomery County, Pennsylvania","pa","140","00","ACSSF","0013711",,,,,"42","091",,,,"200310",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76759
"42091200401","14000US42091200401","Census Tract 2004.01, Montgomery County, Pennsylvania","Census Tract 2004.01, Montgomery County, Pennsylvania","pa","140","00","ACSSF","0013712",,,,,"42","091",,,,"200401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61282
"42091200402","14000US42091200402","Census Tract 2004.02, Montgomery County, Pennsylvania","Census Tract 2004.02, Montgomery County, Pennsylvania","pa","140","00","ACSSF","0013713",,,,,"42","091",,,,"200402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66250
"42091200501","14000US42091200501","Census Tract 2005.01, Montgomery County, Pennsylvania","Census Tract 2005.01, Montgomery County, Pennsylvania","pa","140","00","ACSSF","0013714",,,,,"42","091",,,,"200501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90612
"42091200502","14000US42091200502","Census Tract 2005.02, Montgomery County, Pennsylvania","Census Tract 2005.02, Montgomery County, Pennsylvania","pa","140","00","ACSSF","0013715",,,,,"42","091",,,,"200502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48088
"42091200505","14000US42091200505","Census Tract 2005.05, Montgomery County, Pennsylvania","Census Tract 2005.05, Montgomery County, Pennsylvania","pa","140","00","ACSSF","0013716",,,,,"42","091",,,,"200505",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112991
"42091200506","14000US42091200506","Census Tract 2005.06, Montgomery County, Pennsylvania","Census Tract 2005.06, Montgomery County, Pennsylvania","pa","140","00","ACSSF","0013717",,,,,"42","091",,,,"200506",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102833
"42091200507","14000US42091200507","Census Tract 2005.07, Montgomery County, Pennsylvania","Census Tract 2005.07, Montgomery County, Pennsylvania","pa","140","00","ACSSF","0013718",,,,,"42","091",,,,"200507",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84966
"42091200602","14000US42091200602","Census Tract 2006.02, Montgomery County, Pennsylvania","Census Tract 2006.02, Montgomery County, Pennsylvania","pa","140","00","ACSSF","0013719",,,,,"42","091",,,,"200602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86177
"42091200603","14000US42091200603","Census Tract 2006.03, Montgomery County, Pennsylvania","Census Tract 2006.03, Montgomery County, Pennsylvania","pa","140","00","ACSSF","0013720",,,,,"42","091",,,,"200603",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106285
"42091200605","14000US42091200605","Census Tract 2006.05, Montgomery County, Pennsylvania","Census Tract 2006.05, Montgomery County, Pennsylvania","pa","140","00","ACSSF","0013721",,,,,"42","091",,,,"200605",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87950
"42091200606","14000US42091200606","Census Tract 2006.06, Montgomery County, Pennsylvania","Census Tract 2006.06, Montgomery County, Pennsylvania","pa","140","00","ACSSF","0013722",,,,,"42","091",,,,"200606",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90190
"42091200607","14000US42091200607","Census Tract 2006.07, Montgomery County, Pennsylvania","Census Tract 2006.07, Montgomery County, Pennsylvania","pa","140","00","ACSSF","0013723",,,,,"42","091",,,,"200607",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119500
"42091200703","14000US42091200703","Census Tract 2007.03, Montgomery County, Pennsylvania","Census Tract 2007.03, Montgomery County, Pennsylvania","pa","140","00","ACSSF","0013724",,,,,"42","091",,,,"200703",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92952
"42091200704","14000US42091200704","Census Tract 2007.04, Montgomery County, Pennsylvania","Census Tract 2007.04, Montgomery County, Pennsylvania","pa","140","00","ACSSF","0013725",,,,,"42","091",,,,"200704",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78235
"42091200707","14000US42091200707","Census Tract 2007.07, Montgomery County, Pennsylvania","Census Tract 2007.07, Montgomery County, Pennsylvania","pa","140","00","ACSSF","0013726",,,,,"42","091",,,,"200707",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55938
"42091200708","14000US42091200708","Census Tract 2007.08, Montgomery County, Pennsylvania","Census Tract 2007.08, Montgomery County, Pennsylvania","pa","140","00","ACSSF","0013727",,,,,"42","091",,,,"200708",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75938
"42091200800","14000US42091200800","Census Tract 2008, Montgomery County, Pennsylvania","Census Tract 2008, Montgomery County, Pennsylvania","pa","140","00","ACSSF","0013728",,,,,"42","091",,,,"200800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67011
"42091200901","14000US42091200901","Census Tract 2009.01, Montgomery County, Pennsylvania","Census Tract 2009.01, Montgomery County, Pennsylvania","pa","140","00","ACSSF","0013729",,,,,"42","091",,,,"200901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50774
"42091200902","14000US42091200902","Census Tract 2009.02, Montgomery County, Pennsylvania","Census Tract 2009.02, Montgomery County, Pennsylvania","pa","140","00","ACSSF","0013730",,,,,"42","091",,,,"200902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50205
"42091200903","14000US42091200903","Census Tract 2009.03, Montgomery County, Pennsylvania","Census Tract 2009.03, Montgomery County, Pennsylvania","pa","140","00","ACSSF","0013731",,,,,"42","091",,,,"200903",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54599
"42091200906","14000US42091200906","Census Tract 2009.06, Montgomery County, Pennsylvania","Census Tract 2009.06, Montgomery County, Pennsylvania","pa","140","00","ACSSF","0013732",,,,,"42","091",,,,"200906",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52250
"42091200907","14000US42091200907","Census Tract 2009.07, Montgomery County, Pennsylvania","Census Tract 2009.07, Montgomery County, Pennsylvania","pa","140","00","ACSSF","0013733",,,,,"42","091",,,,"200907",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68398
"42091200908","14000US42091200908","Census Tract 2009.08, Montgomery County, Pennsylvania","Census Tract 2009.08, Montgomery County, Pennsylvania","pa","140","00","ACSSF","0013734",,,,,"42","091",,,,"200908",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52188
"42091201003","14000US42091201003","Census Tract 2010.03, Montgomery County, Pennsylvania","Census Tract 2010.03, Montgomery County, Pennsylvania","pa","140","00","ACSSF","0013735",,,,,"42","091",,,,"201003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82037
"42091201004","14000US42091201004","Census Tract 2010.04, Montgomery County, Pennsylvania","Census Tract 2010.04, Montgomery County, Pennsylvania","pa","140","00","ACSSF","0013736",,,,,"42","091",,,,"201004",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79600
"42091201005","14000US42091201005","Census Tract 2010.05, Montgomery County, Pennsylvania","Census Tract 2010.05, Montgomery County, Pennsylvania","pa","140","00","ACSSF","0013737",,,,,"42","091",,,,"201005",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112614
"42091201006","14000US42091201006","Census Tract 2010.06, Montgomery County, Pennsylvania","Census Tract 2010.06, Montgomery County, Pennsylvania","pa","140","00","ACSSF","0013738",,,,,"42","091",,,,"201006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136087
"42091201100","14000US42091201100","Census Tract 2011, Montgomery County, Pennsylvania","Census Tract 2011, Montgomery County, Pennsylvania","pa","140","00","ACSSF","0013739",,,,,"42","091",,,,"201100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56953
"42091201201","14000US42091201201","Census Tract 2012.01, Montgomery County, Pennsylvania","Census Tract 2012.01, Montgomery County, Pennsylvania","pa","140","00","ACSSF","0013740",,,,,"42","091",,,,"201201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105861
"42091201203","14000US42091201203","Census Tract 2012.03, Montgomery County, Pennsylvania","Census Tract 2012.03, Montgomery County, Pennsylvania","pa","140","00","ACSSF","0013741",,,,,"42","091",,,,"201203",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81818
"42091201204","14000US42091201204","Census Tract 2012.04, Montgomery County, Pennsylvania","Census Tract 2012.04, Montgomery County, Pennsylvania","pa","140","00","ACSSF","0013742",,,,,"42","091",,,,"201204",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70613
"42091201301","14000US42091201301","Census Tract 2013.01, Montgomery County, Pennsylvania","Census Tract 2013.01, Montgomery County, Pennsylvania","pa","140","00","ACSSF","0013743",,,,,"42","091",,,,"201301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58567
"42091201302","14000US42091201302","Census Tract 2013.02, Montgomery County, Pennsylvania","Census Tract 2013.02, Montgomery County, Pennsylvania","pa","140","00","ACSSF","0013744",,,,,"42","091",,,,"201302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50882
"42091201404","14000US42091201404","Census Tract 2014.04, Montgomery County, Pennsylvania","Census Tract 2014.04, Montgomery County, Pennsylvania","pa","140","00","ACSSF","0013745",,,,,"42","091",,,,"201404",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122857
"42091201406","14000US42091201406","Census Tract 2014.06, Montgomery County, Pennsylvania","Census Tract 2014.06, Montgomery County, Pennsylvania","pa","140","00","ACSSF","0013746",,,,,"42","091",,,,"201406",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110956
"42091201407","14000US42091201407","Census Tract 2014.07, Montgomery County, Pennsylvania","Census Tract 2014.07, Montgomery County, Pennsylvania","pa","140","00","ACSSF","0013747",,,,,"42","091",,,,"201407",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90133
"42091201408","14000US42091201408","Census Tract 2014.08, Montgomery County, Pennsylvania","Census Tract 2014.08, Montgomery County, Pennsylvania","pa","140","00","ACSSF","0013748",,,,,"42","091",,,,"201408",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130179
"42091201409","14000US42091201409","Census Tract 2014.09, Montgomery County, Pennsylvania","Census Tract 2014.09, Montgomery County, Pennsylvania","pa","140","00","ACSSF","0013749",,,,,"42","091",,,,"201409",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130026
"42091201410","14000US42091201410","Census Tract 2014.10, Montgomery County, Pennsylvania","Census Tract 2014.10, Montgomery County, Pennsylvania","pa","140","00","ACSSF","0013750",,,,,"42","091",,,,"201410",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97988
"42091201411","14000US42091201411","Census Tract 2014.11, Montgomery County, Pennsylvania","Census Tract 2014.11, Montgomery County, Pennsylvania","pa","140","00","ACSSF","0013751",,,,,"42","091",,,,"201411",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87955
"42091201501","14000US42091201501","Census Tract 2015.01, Montgomery County, Pennsylvania","Census Tract 2015.01, Montgomery County, Pennsylvania","pa","140","00","ACSSF","0013752",,,,,"42","091",,,,"201501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75402
"42091201502","14000US42091201502","Census Tract 2015.02, Montgomery County, Pennsylvania","Census Tract 2015.02, Montgomery County, Pennsylvania","pa","140","00","ACSSF","0013753",,,,,"42","091",,,,"201502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154087
"42091201603","14000US42091201603","Census Tract 2016.03, Montgomery County, Pennsylvania","Census Tract 2016.03, Montgomery County, Pennsylvania","pa","140","00","ACSSF","0013754",,,,,"42","091",,,,"201603",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72581
"42091201604","14000US42091201604","Census Tract 2016.04, Montgomery County, Pennsylvania","Census Tract 2016.04, Montgomery County, Pennsylvania","pa","140","00","ACSSF","0013755",,,,,"42","091",,,,"201604",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70571
"42091201605","14000US42091201605","Census Tract 2016.05, Montgomery County, Pennsylvania","Census Tract 2016.05, Montgomery County, Pennsylvania","pa","140","00","ACSSF","0013756",,,,,"42","091",,,,"201605",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67868
"42091201606","14000US42091201606","Census Tract 2016.06, Montgomery County, Pennsylvania","Census Tract 2016.06, Montgomery County, Pennsylvania","pa","140","00","ACSSF","0013757",,,,,"42","091",,,,"201606",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59940
"42091201607","14000US42091201607","Census Tract 2016.07, Montgomery County, Pennsylvania","Census Tract 2016.07, Montgomery County, Pennsylvania","pa","140","00","ACSSF","0013758",,,,,"42","091",,,,"201607",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84817
"42091201608","14000US42091201608","Census Tract 2016.08, Montgomery County, Pennsylvania","Census Tract 2016.08, Montgomery County, Pennsylvania","pa","140","00","ACSSF","0013759",,,,,"42","091",,,,"201608",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91250
"42091201703","14000US42091201703","Census Tract 2017.03, Montgomery County, Pennsylvania","Census Tract 2017.03, Montgomery County, Pennsylvania","pa","140","00","ACSSF","0013760",,,,,"42","091",,,,"201703",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79167
"42091201704","14000US42091201704","Census Tract 2017.04, Montgomery County, Pennsylvania","Census Tract 2017.04, Montgomery County, Pennsylvania","pa","140","00","ACSSF","0013761",,,,,"42","091",,,,"201704",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66389
"42091201705","14000US42091201705","Census Tract 2017.05, Montgomery County, Pennsylvania","Census Tract 2017.05, Montgomery County, Pennsylvania","pa","140","00","ACSSF","0013762",,,,,"42","091",,,,"201705",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81450
