g_yr,g_cy,Geo_FIPS,g_id,g_st,t_h,t_h_as,t_h_bl,t_h_hi,t_h_mr,t_h_n_hi,t_h_na,t_h_nf,t_h_nh,t_h_nw,t_h_or,t_h_or_fm,t_h_or_nf,t_h_wa,t_h_wh,t_h_wh_fm,t_h_wh_nf,t_p,t_p_as,t_p_bl,t_p_mr,t_p_na,t_p_nh,t_p_or,t_p_wh,t_u,t_u_oc,t_u_oc_oo,t_u_oc_ro,t_u_vc
1960,51,4210100040E000,42,42,,,,,,,,66,,,0,0,0,,627,561,66,2260,,1,,,,0,2259,712,671,579,92,33
1960,51,4210100040F000,42,42,,,,,,,,177,,,0,0,0,,1460,1283,177,5367,,2,,,,5,5360,1597,1573,1415,158,14
1960,51,4210100040G000,42,42,,,,,,,,490,,,158,96,62,,1595,1167,428,5805,,787,,,,18,5000,1763,1662,1120,542,73
1960,51,4210100040H000,42,42,,,,,,,,234,,,139,115,24,,1502,1292,210,5780,,585,,,,0,5195,1625,1595,1337,258,12
1960,51,4210100040I000,42,42,,,,,,,,134,,,9,9,0,,1389,1255,134,5276,,60,,,,0,5216,1574,1539,1334,205,26
1960,51,4210100040J000,42,42,,,,,,,,0,,,0,0,0,,4,4,0,22,,0,,,,0,15,16,4,0,4,1
1960,51,4210100040K000,42,42,,,,,,,,111,,,24,22,2,,937,828,109,3509,,148,,,,4,3357,1007,947,785,162,31
1960,51,4210100040L000,42,42,,,,,,,,238,,,224,133,91,,624,477,147,2354,,906,,,,5,1443,739,643,298,345,14
1960,51,4210100040M000,42,42,,,,,,,,230,,,221,112,109,,330,209,121,1201,,752,,,,3,446,565,299,198,101,47
1960,51,4210100040N000,42,42,,,,,,,,73,,,110,82,28,,212,167,45,846,,530,,,,6,310,321,226,156,70,1
1960,51,4210100040O000,42,42,,,,,,,,236,,,273,175,98,,450,312,138,1574,,923,,,,7,636,521,407,246,161,6
1960,51,4210100040R000,42,42,,,,,,,,0,,,0,0,0,,7,7,0,11,,0,,,,0,20,7,7,7,0,0
1960,51,4210100040S000,42,42,,,,,,,,9,,,0,0,0,,109,100,9,313,,0,,,,1,312,121,121,121,0,0
1960,51,4210100041A000,42,42,,,,,,,,275,,,0,0,0,,718,443,275,2043,,0,,,,2,2041,490,482,474,8,1
1960,51,4210100041B000,42,42,,,,,,,,66,,,0,0,0,,241,175,66,744,,5,,,,0,739,237,198,155,43,19
1960,51,4210100041C000,42,42,,,,,,,,45,,,0,0,0,,950,905,45,3986,,44,,,,4,3938,1066,999,528,471,54
1960,51,4210100041D000,42,42,,,,,,,,0,,,0,0,0,,0,0,0,0,,0,,,,0,5,0,0,0,0,0
1960,51,4210100041E000,42,42,,,,,,,,8,,,4,0,4,,4,0,4,3059,,1573,,,,1,1488,2,0,0,0,2
1960,51,4210100041G000,42,42,,,,,,,,253,,,82,54,28,,1328,1103,225,4844,,388,,,,8,4448,1408,1358,1067,291,30
1960,51,4210100041H000,42,42,,,,,,,,319,,,4,4,0,,2777,2458,319,9990,,3,,,,8,9979,2890,2852,2519,333,15
1960,51,4210100041I000,42,42,,,,,,,,295,,,17,13,4,,2489,2198,291,8792,,79,,,,10,8703,2638,2588,2131,457,40
1960,51,4210100041J000,42,42,,,,,,,,270,,,15,4,11,,2453,2194,259,8552,,0,,,,8,8551,2595,2543,2236,307,31
1960,51,4210100041K000,42,42,,,,,,,,210,,,0,0,0,,1630,1420,210,5743,,0,,,,0,5743,1780,1724,1461,263,49
1960,51,4210100041L000,42,42,,,,,,,,250,,,0,0,0,,1349,1099,250,4478,,1,,,,4,4473,1453,1416,1106,310,21
1960,51,4210100041M000,42,42,,,,,,,,162,,,4,4,0,,1311,1149,162,4406,,0,,,,12,4394,1422,1386,1195,191,30
1960,51,4210100041N000,42,42,,,,,,,,473,,,0,0,0,,2152,1679,473,6888,,0,,,,7,6881,2260,2194,1643,551,48
1960,51,4210100041O000,42,42,,,,,,,,8,,,0,0,0,,88,80,8,308,,0,,,,0,308,88,88,63,25,3
1960,51,4210100041P000,42,42,,,,,,,,26,,,3,3,0,,70,44,26,253,,10,,,,0,243,84,75,48,27,6
1960,51,4210100041Q000,42,42,,,,,,,,73,,,41,29,12,,177,116,61,855,,239,,,,3,613,174,174,120,54,9
1960,51,4210100042A000,42,42,,,,,,,,262,,,0,0,0,,1812,1550,262,6082,,3,,,,3,6076,1922,1902,1636,266,13
1960,51,4210100042B000,42,42,,,,,,,,769,,,4,0,4,,3301,2536,765,10381,,0,,,,3,10378,3619,3539,2785,754,44
1960,51,4210100042C000,42,42,,,,,,,,339,,,0,0,0,,1482,1143,339,4693,,2,,,,0,4691,1699,1670,1364,306,13
1960,51,4210100042D000,42,42,,,,,,,,208,,,4,4,0,,735,527,208,2274,,0,,,,4,2264,787,770,604,166,9
1960,51,4210100042E000,42,42,,,,,,,,572,,,0,0,0,,2275,1703,572,7168,,0,,,,3,7165,2430,2388,1893,495,18
1960,51,4210100042F000,42,42,,,,,,,,337,,,3,3,0,,1997,1660,337,6246,,3,,,,1,6242,2101,2064,1592,472,22
1960,51,4210100042G000,42,42,,,,,,,,436,,,0,0,0,,3008,2572,436,9804,,1,,,,10,9793,3233,3177,2693,484,35
1960,51,4210100042H000,42,42,,,,,,,,327,,,8,4,4,,1448,1125,323,4452,,0,,,,14,4438,1576,1541,1197,344,21
1960,51,4210100042I000,42,42,,,,,,,,186,,,0,0,0,,797,611,186,2469,,0,,,,2,2467,859,834,623,211,21
1960,51,4210100043A000,42,42,,,,,,,,542,,,0,0,0,,2227,1685,542,7036,,0,,,,12,7024,2398,2346,1997,349,28
1960,51,4210100043B000,42,42,,,,,,,,505,,,213,127,86,,1568,1149,419,5251,,654,,,,29,4568,1708,1648,1181,467,43
1960,51,4210100043C000,42,42,,,,,,,,1074,,,98,74,24,,2019,969,1050,5582,,457,,,,3,5122,2067,1901,1024,877,144
1960,51,4210100043D000,42,42,,,,,,,,449,,,4,4,0,,2130,1681,449,7220,,26,,,,11,7183,2333,2262,1832,430,59
1960,51,4210100043E000,42,42,,,,,,,,877,,,57,49,8,,3309,2440,869,10887,,164,,,,42,10681,3791,3579,2606,973,146
1960,51,4210100043F000,42,42,,,,,,,,552,,,8,8,0,,1929,1377,552,6257,,6,,,,11,6240,2091,1978,1368,610,81
1960,51,4210100044A000,42,42,,,,,,,,1111,,,913,553,360,,2398,1647,751,8557,,3405,,,,7,5145,2504,2357,1411,946,96
1960,51,4210100044B000,42,42,,,,,,,,1456,,,1891,1181,710,,2003,1257,746,8328,,7794,,,,9,525,2222,2118,902,1216,45
1960,51,4210100044C000,42,42,,,,,,,,1196,,,1484,936,548,,1693,1045,648,5090,,4570,,,,19,501,1628,1585,985,600,27
1960,51,4210100044D000,42,42,,,,,,,,995,,,1497,1096,401,,1766,1172,594,7186,,6054,,,,16,1116,1724,1691,1237,454,25
1960,51,4210100044E000,42,42,,,,,,,,2288,,,2375,1319,1056,,2634,1402,1232,7298,,6775,,,,30,493,2606,2515,1468,1047,49
1960,51,4210100045A000,42,42,,,,,,,,222,,,0,0,0,,891,669,222,3035,,0,,,,0,3035,900,864,719,145,18
1960,51,4210100045C000,42,42,,,,,,,,292,,,0,0,0,,1650,1358,292,5796,,1,,,,3,5790,1700,1664,1518,146,15
1960,51,4210100045D000,42,42,,,,,,,,10,,,0,0,0,,99,89,10,354,,0,,,,0,354,114,108,100,8,0
1960,51,4210100045E000,42,42,,,,,,,,127,,,0,0,0,,441,314,127,1368,,0,,,,1,1367,409,389,315,74,8
1960,51,4210100045G000,42,42,,,,,,,,683,,,4,4,0,,2787,2104,683,9428,,0,,,,21,9407,3095,2961,2250,711,73
1960,51,4210100045H000,42,42,,,,,,,,198,,,16,16,0,,723,525,198,2412,,63,,,,7,2342,791,751,579,172,20
1960,51,4210100045I000,42,42,,,,,,,,421,,,4,4,0,,1909,1488,421,6670,,11,,,,0,6659,2043,2004,1781,223,11
1960,51,4210100045J000,42,42,,,,,,,,48,,,4,4,0,,300,252,48,1170,,23,,,,0,1147,344,335,268,67,2
1960,51,4210100046A000,42,42,,,,,,,,2237,,,645,437,208,,3738,1709,2029,8392,,2201,,,,70,6121,4039,3785,704,3081,193
1960,51,4210100046B000,42,42,,,,,,,,2176,,,2048,1328,720,,3456,2000,1456,10014,,6641,,,,49,3324,3649,3406,1851,1555,174
1960,51,4210100046C000,42,42,,,,,,,,1063,,,1621,1190,431,,2108,1476,632,7660,,6244,,,,49,1367,2262,2205,1557,648,40
1960,51,4210100046D000,42,42,,,,,,,,1681,,,2267,1745,522,,3994,2835,1159,13324,,8571,,,,104,4649,4280,4105,2857,1248,112
1960,51,4210100046E000,42,42,,,,,,,,888,,,1591,1306,285,,2836,2233,603,10354,,6145,,,,34,4175,3035,2947,2408,539,57
1960,51,4210100046F000,42,42,,,,,,,,1173,,,1735,1381,354,,3251,2432,819,12098,,6854,,,,23,5221,3446,3331,2790,541,72
1960,51,4210100046G000,42,42,,,,,,,,1000,,,535,412,123,,2108,1231,877,6720,,2307,,,,43,4370,2217,2074,1287,787,106
1960,51,4210100046H000,42,42,,,,,,,,1056,,,153,102,51,,2326,1321,1005,6063,,526,,,,39,5498,2678,2508,941,1567,163
1960,51,4210100046I000,42,42,,,,,,,,1582,,,222,118,104,,2576,1098,1478,5998,,682,,,,16,5300,2897,2665,572,2093,206
1960,51,4210100047A000,42,42,,,,,,,,3172,,,2795,1267,1528,,2949,1305,1644,8733,,8370,,,,15,348,3307,3009,348,2661,239
1960,51,4210100047B000,42,42,,,,,,,,1669,,,1445,617,828,,1461,620,841,4264,,4222,,,,6,36,1506,1360,320,1040,105
1960,51,4210100047C000,42,42,,,,,,,,2851,,,2319,990,1329,,2535,1013,1522,8834,,7561,,,,17,1256,2598,2343,590,1753,201
1960,51,4210100047D000,42,42,,,,,,,,3139,,,2751,1365,1386,,3215,1462,1753,9402,,8560,,,,24,818,3681,3225,537,2688,328
1960,51,4210100048A000,42,42,,,,,,,,480,,,7,4,3,,3818,3341,477,13961,,17,,,,2,13942,4120,4029,3388,641,61
1960,51,4210100048B000,42,42,,,,,,,,247,,,101,89,12,,2003,1768,235,8773,,579,,,,25,8169,2351,2303,1265,1038,21
1960,51,4210100048C000,42,42,,,,,,,,231,,,0,0,0,,1539,1308,231,5561,,0,,,,8,5553,1607,1577,1351,226,15
1960,51,4210100048D000,42,42,,,,,,,,987,,,80,0,80,,1240,333,907,2131,,73,,,,6,2054,394,364,353,11,1
1960,51,4210100048E000,42,42,,,,,,,,119,,,97,91,6,,888,775,113,3641,,343,,,,82,3216,1025,999,21,978,11
1960,51,4210100048F000,42,42,,,,,,,,28,,,0,0,0,,80,52,28,238,,0,,,,0,240,75,72,56,16,0
1960,51,4210100049A000,42,42,,,,,,,,267,,,6,6,0,,1241,974,267,3759,,2,,,,4,3753,1400,1355,901,454,34
1960,51,4210100049B000,42,42,,,,,,,,713,,,345,306,39,,2244,1570,674,6152,,1365,,,,22,4765,2532,2431,1213,1218,85
1960,51,4210100049C000,42,42,,,,,,,,1246,,,1547,1272,275,,3077,2106,971,9542,,5647,,,,26,3869,2925,2814,2073,741,68
1960,51,4210100049D000,42,42,,,,,,,,779,,,40,0,40,,2011,1272,739,5915,,18,,,,22,5875,1957,1920,1334,586,24
1960,51,4210100049E000,42,42,,,,,,,,510,,,3,3,0,,1445,935,510,4540,,2,,,,20,4518,1517,1472,1136,336,27
1960,51,4210100049F000,42,42,,,,,,,,311,,,4,4,0,,1661,1350,311,5715,,0,,,,17,5698,1805,1754,1463,291,27
1960,51,4210100049G000,42,42,,,,,,,,1054,,,8,4,4,,3213,2163,1050,8915,,13,,,,26,8876,3504,3404,1995,1409,76
1960,51,4210100049H000,42,42,,,,,,,,325,,,4,0,4,,2039,1718,321,6696,,4,,,,5,6687,2227,2177,1853,324,29
1960,51,4210100050A000,42,42,,,,,,,,53,,,0,0,0,,1334,1281,53,4763,,0,,,,0,4763,1419,1403,1237,166,8
1960,51,4210100050B000,42,42,,,,,,,,119,,,0,0,0,,812,693,119,2563,,2,,,,4,2557,865,849,729,120,5
1960,51,4210100050C000,42,42,,,,,,,,206,,,0,0,0,,727,521,206,2159,,8,,,,0,2151,768,731,441,290,21
1960,51,4210100050D000,42,42,,,,,,,,448,,,11,8,3,,1485,1040,445,4290,,9,,,,4,4277,1622,1555,795,760,42
1960,51,4210100050E000,42,42,,,,,,,,434,,,0,0,0,,2441,2007,434,7590,,2,,,,1,7587,2663,2639,2290,349,15
1960,51,4210100050F000,42,42,,,,,,,,507,,,4,0,4,,3455,2952,503,11557,,8,,,,7,11542,3759,3717,3195,522,27
1960,51,4210100050G000,42,42,,,,,,,,28,,,0,0,0,,1147,1119,28,4290,,1,,,,0,4289,1244,1229,1032,197,12
1960,51,4210100050H000,42,42,,,,,,,,118,,,4,0,4,,1915,1801,114,6824,,13,,,,3,6808,2060,2031,1610,421,23
1960,51,4210100050I000,42,42,,,,,,,,39,,,4,0,4,,618,583,35,2126,,6,,,,0,2120,623,623,615,8,4
1960,51,4210100050J000,42,42,,,,,,,,52,,,4,0,4,,1093,1045,48,3978,,2,,,,0,3976,1138,1131,1009,122,6
1960,51,4210100050K000,42,42,,,,,,,,113,,,0,0,0,,1730,1617,113,6107,,0,,,,0,6107,1838,1814,1600,214,16
1960,51,4210100050L000,42,42,,,,,,,,202,,,0,0,0,,2092,1890,202,7041,,1,,,,4,7036,2249,2219,1975,244,19
1960,51,4210100050M000,42,42,,,,,,,,305,,,8,4,4,,1762,1461,301,6157,,4,,,,18,6135,1905,1872,1591,281,23
1960,51,4210100050N000,42,42,,,,,,,,469,,,4,4,0,,2462,1993,469,8375,,9,,,,7,8359,2761,2703,2232,471,42
1960,51,4210100050O000,42,42,,,,,,,,172,,,0,0,0,,803,631,172,2411,,7,,,,12,2392,798,760,543,217,36
1960,51,4210100050P000,42,42,,,,,,,,429,,,144,120,24,,1785,1380,405,5795,,524,,,,3,5268,1960,1900,1400,500,47
1960,51,4210100051A000,42,42,,,,,,,,0,,,0,0,0,,0,0,0,0,,0,,,,0,0,0,0,0,0,0
1960,51,4210100051B000,42,42,,,,,,,,1391,,,1412,828,584,,2329,1522,807,8822,,5220,,,,36,3566,2630,2453,1500,953,122
1960,51,4210100051C000,42,42,,,,,,,,298,,,72,57,15,,1289,1006,283,4850,,367,,,,2,4481,1544,1467,962,505,56
1960,51,4210100051D000,42,42,,,,,,,,441,,,24,18,6,,2014,1579,435,6920,,73,,,,8,6839,2242,2184,1632,552,39
1960,51,4210100051E000,42,42,,,,,,,,558,,,0,0,0,,3175,2617,558,11655,,16,,,,3,11636,3542,3455,2826,629,54
1960,51,4210100051F000,42,42,,,,,,,,439,,,8,8,0,,1911,1472,439,6823,,23,,,,2,6798,2040,1996,1599,397,31
1960,51,4210100051G000,42,42,,,,,,,,120,,,67,67,0,,896,776,120,3752,,345,,,,5,3402,1095,1095,535,560,6
1960,51,4210100052A000,42,42,,,,,,,,259,,,8,0,8,,1053,802,251,3327,,19,,,,0,3308,957,937,543,394,15
1960,51,4210100052B000,42,42,,,,,,,,244,,,27,0,27,,758,541,217,2043,,19,,,,0,2024,758,740,387,353,9
1960,51,4210100052C000,42,42,,,,,,,,238,,,0,0,0,,591,353,238,1491,,5,,,,0,1486,394,394,315,79,3
1960,51,4210100052D000,42,42,,,,,,,,365,,,13,0,13,,2282,1930,352,7155,,10,,,,0,7145,2368,2321,1972,349,22
1960,51,4210100052F000,42,42,,,,,,,,438,,,204,154,50,,2104,1716,388,6712,,803,,,,2,5907,2323,2237,1451,786,70
1960,51,4210100052G000,42,42,,,,,,,,4,,,0,0,0,,4,0,4,4,,0,,,,0,0,4,4,0,4,0
1960,51,4210100052H000,42,42,,,,,,,,584,,,803,592,211,,1516,1143,373,5171,,2815,,,,29,2327,1604,1537,1106,431,38
1960,51,4210100052I000,42,42,,,,,,,,1243,,,2146,1596,550,,2573,1880,693,9037,,7627,,,,31,1379,2678,2616,2027,589,41
1960,51,4210100052J000,42,42,,,,,,,,1372,,,1661,980,681,,1710,1019,691,5502,,5257,,,,13,232,1762,1701,978,723,44
1960,51,4210100052K000,42,42,,,,,,,,1224,,,1660,1056,604,,1715,1095,620,5659,,5494,,,,23,142,1839,1778,1164,614,48
1960,51,4210100052L000,42,42,,,,,,,,1025,,,1613,1120,493,,1684,1152,532,6147,,5926,,,,19,202,1959,1883,1067,816,34
1960,51,4210100053A000,42,42,,,,,,,,156,,,4,4,0,,2163,2007,156,7537,,6,,,,6,7525,2252,2223,1846,377,19
1960,51,4210100053B000,42,42,,,,,,,,149,,,4,0,4,,1573,1428,145,5389,,2,,,,0,5387,1628,1607,1378,229,13
1960,51,4210100053C000,42,42,,,,,,,,40,,,0,0,0,,1147,1107,40,3995,,2,,,,2,3991,1191,1168,968,200,16
1960,51,4210100053D000,42,42,,,,,,,,293,,,4,4,0,,3005,2712,293,10456,,6,,,,11,10439,3163,3121,2775,346,29
1960,51,4210100054A000,42,42,,,,,,,,191,,,4,0,4,,3884,3697,187,14043,,5,,,,0,14038,4077,4048,3738,310,18
1960,51,4210100054B000,42,42,,,,,,,,170,,,4,4,0,,2170,2000,170,7382,,1,,,,6,7375,2250,2238,1862,376,7
1960,51,4210100054C000,42,42,,,,,,,,149,,,0,0,0,,1582,1433,149,5184,,0,,,,0,5184,1656,1641,1245,396,5
1960,51,4210100055A000,42,42,,,,,,,,396,,,7,7,0,,3578,3182,396,12595,,7,,,,17,12571,3940,3876,3154,722,52
1960,51,4210100055B000,42,42,,,,,,,,202,,,8,4,4,,2187,1989,198,7760,,0,,,,9,7751,2260,2233,2024,209,17
1960,51,4210100055C000,42,42,,,,,,,,183,,,0,0,0,,2105,1922,183,7862,,0,,,,13,7849,2246,2219,2047,172,15
1960,51,4210100055D000,42,42,,,,,,,,177,,,0,0,0,,1304,1127,177,4265,,0,,,,5,4260,1412,1393,1258,135,13
1960,51,4210100056A000,42,42,,,,,,,,0,,,0,0,0,,4,4,0,16,,0,,,,0,0,4,4,0,4,0
1960,51,4210100056B000,42,42,,,,,,,,545,,,0,0,0,,3194,2649,545,10586,,6,,,,8,10572,3265,3211,2739,472,30
1960,51,4210100056C000,42,42,,,,,,,,81,,,0,0,0,,945,864,81,3681,,0,,,,3,3678,1015,997,887,110,14
1960,51,4210100056D000,42,42,,,,,,,,201,,,8,4,4,,1222,1025,197,3892,,2,,,,0,3890,1219,1121,918,203,93
1960,51,4210100056E000,42,42,,,,,,,,29,,,0,0,0,,946,917,29,3292,,1,,,,5,3286,1126,1008,948,60,13
1960,51,4210100056F000,42,42,,,,,,,,184,,,4,4,0,,1575,1391,184,5027,,0,,,,4,5023,1776,1638,1183,455,96
1960,51,4210100056G000,42,42,,,,,,,,111,,,0,0,0,,1116,1005,111,3861,,1,,,,0,3862,1205,1149,991,158,48
1960,51,4210100056H000,42,42,,,,,,,,192,,,0,0,0,,1522,1330,192,5031,,0,,,,1,5030,1691,1592,1312,280,37
1960,51,4210100056I000,42,42,,,,,,,,22,,,0,0,0,,647,625,22,2340,,0,,,,1,2339,693,687,671,16,2
1960,51,4210100056J000,42,42,,,,,,,,228,,,0,0,0,,1598,1370,228,5158,,2,,,,1,5155,1727,1664,1219,445,44
1960,51,4210100056K000,42,42,,,,,,,,186,,,10,0,10,,986,810,176,2978,,7,,,,1,2970,1028,997,810,187,28
1960,51,4210100057A000,42,42,,,,,,,,266,,,42,20,22,,3389,3145,244,13099,,60,,,,5,13046,3614,3425,3344,81,68
1960,51,4210100057B000,42,42,,,,,,,,0,,,0,0,0,,19,19,0,121,,0,,,,0,121,39,36,36,0,0
1960,51,4210100057C000,42,42,,,,,,,,80,,,11,7,4,,1904,1828,76,6717,,53,,,,0,6664,2043,1883,1867,16,149
1960,51,4210100057D000,42,42,,,,,,,,75,,,0,0,0,,520,445,75,1575,,1,,,,0,1574,826,494,414,80,9
1960,51,4210100057E000,42,42,,,,,,,,24,,,0,0,0,,1123,1099,24,4259,,9,,,,0,4250,1225,1128,1120,8,34
1960,51,4210100057F000,42,42,,,,,,,,0,,,0,0,0,,6,6,0,27,,0,,,,0,32,8,8,0,8,0
1960,51,4210100057G000,42,42,,,,,,,,149,,,0,0,0,,181,32,149,356,,1,,,,8,347,32,32,29,3,0
1960,51,4210100057H000,42,42,,,,,,,,89,,,4,0,4,,2304,2219,85,8289,,6,,,,8,8275,2433,2322,2170,152,31
1960,51,4210100058A000,42,42,,,,,,,,19,,,0,0,0,,406,387,19,1567,,38,,,,0,1529,476,398,370,28,14
1960,51,4210100058B000,42,42,,,,,,,,166,,,0,0,0,,173,7,166,6770,,1838,,,,19,4913,7,7,0,7,0
1960,51,4210100058C000,42,42,,,,,,,,87,,,0,0,0,,867,780,87,2980,,2,,,,10,2968,917,851,783,68,63
1960,51,4210100058D000,42,42,,,,,,,,22,,,0,0,0,,373,351,22,1455,,0,,,,0,1455,399,398,374,24,0
1960,51,4210100058E000,42,42,,,,,,,,11,,,8,4,4,,113,106,7,384,,3,,,,0,381,149,109,105,4,29
1960,51,4210100058F000,42,42,,,,,,,,16,,,3,3,0,,173,157,16,518,,2,,,,0,511,152,149,149,0,2
1960,51,4210100058G000,42,42,,,,,,,,23,,,0,0,0,,441,418,23,1921,,0,,,,0,1921,450,450,421,29,1
1960,51,4210100058H000,42,42,,,,,,,,32,,,4,4,0,,1038,1006,32,3987,,1,,,,6,3980,1198,1038,1022,16,142
1960,51,4210100058I000,42,42,,,,,,,,85,,,4,4,0,,326,241,85,965,,4,,,,1,960,349,248,235,13,99
1960,51,4210100058J000,42,42,,,,,,,,32,,,4,4,0,,1011,979,32,4608,,0,,,,10,4598,1169,1158,12,1146,9
1960,51,4210100058K000,42,42,,,,,,,,12,,,0,0,0,,979,967,12,3690,,1,,,,0,3689,1069,1009,993,16,38
1960,51,4210100058L000,42,42,,,,,,,,73,,,0,0,0,,760,687,73,2745,,0,,,,0,2745,829,754,695,59,70
1960,51,4210100058M000,42,42,,,,,,,,4,,,0,0,0,,610,606,4,2383,,0,,,,2,2381,688,609,572,37,78
1960,51,4210100059A000,42,42,,,,,,,,640,,,0,0,0,,1562,922,640,4766,,5,,,,8,4753,1818,1687,944,743,85
1960,51,4210100059B000,42,42,,,,,,,,509,,,81,43,38,,1668,1197,471,4852,,202,,,,28,4622,1851,1754,987,767,81
1960,51,4210100059C000,42,42,,,,,,,,820,,,108,71,37,,1830,1047,783,5286,,328,,,,34,4924,2124,2004,1071,933,88
1960,51,4210100059D000,42,42,,,,,,,,1051,,,611,406,205,,1808,962,846,4571,,1908,,,,34,3039,2055,1820,608,1212,175
1960,51,4210100059E000,42,42,,,,,,,,531,,,122,65,57,,672,198,474,1542,,482,,,,13,1047,618,573,153,420,19
1960,51,4210100059F000,42,42,,,,,,,,1468,,,742,465,277,,2363,1172,1191,5861,,2259,,,,38,3564,2465,2350,876,1474,86
1960,51,4210100059G000,42,42,,,,,,,,396,,,8,4,4,,861,469,392,1821,,19,,,,16,1786,936,910,107,803,9
1960,51,4210100059H000,42,42,,,,,,,,522,,,127,103,24,,1304,806,498,3458,,453,,,,12,2993,1280,1217,622,595,37
1960,51,4210100059I000,42,42,,,,,,,,849,,,596,467,129,,2007,1287,720,6063,,2356,,,,23,3684,2106,1985,920,1065,87
1960,51,4210100059J000,42,42,,,,,,,,332,,,101,66,35,,1299,1002,297,4200,,289,,,,4,3497,1401,1349,987,362,33
1960,51,4210100059K000,42,42,,,,,,,,75,,,29,8,21,,216,162,54,649,,39,,,,3,607,202,197,188,9,3
1960,51,4210100059L000,42,42,,,,,,,,175,,,14,4,10,,318,153,165,1117,,54,,,,0,1063,222,214,127,87,3
1960,51,4210100059M000,42,42,,,,,,,,130,,,15,4,11,,455,336,119,1553,,34,,,,1,1518,495,480,275,205,10
1960,51,4210100059N000,42,42,,,,,,,,101,,,4,0,4,,200,103,97,369,,3,,,,0,366,174,158,25,133,14
1960,51,4210100059O000,42,42,,,,,,,,228,,,3,0,3,,546,321,225,1547,,14,,,,0,1533,583,565,350,215,9
1960,51,4210100059P000,42,42,,,,,,,,96,,,3,0,3,,120,27,93,202,,7,,,,0,195,49,39,31,8,0
1960,51,4210100059Q000,42,42,,,,,,,,100,,,0,0,0,,185,85,100,443,,2,,,,0,441,117,113,93,20,2
1960,51,4210100059R000,42,42,,,,,,,,0,,,0,0,0,,0,0,0,0,,0,,,,0,7,0,0,0,0,0
1960,51,4210100059S000,42,42,,,,,,,,4,,,0,0,0,,141,137,4,591,,0,,,,0,591,141,141,133,8,0
