Geo_FIPS,Geo_NAME,Geo_QName,Geo_NATION,Geo_STATE,Geo_COUNTY,Geo_CT,SE_T001_001,SE_T011_001,SE_T011_002,SE_T011_003,SE_T011_004,SE_T012_001,SE_T012_002,SE_T012_003,SE_T012_004,SE_T012_005,SE_T012_006,SE_T012_007,SE_T077_001,SE_T099_001,SE_T100_001,SE_T100_002,SE_T100_003,SE_T101_001,SE_T101_002,SE_T101_003
"42101014300","Census Tract 143","Census Tract 143, Philadelphia County, Pennsylvania","00","42","101","014300",2192.34,2166.359,2145.375,20.98411,0,787.4036,388.7056,157.8804,49.96216,107.9183,122.9069,117.9107,12926.1861313869,835.3673,787.4036,498.6223,288.7813,835.3673,787.4036,47.96368
"42101014400","Census Tract 144","Census Tract 144, Philadelphia County, Pennsylvania","00","42","101","014400",4744,4603,4014,504,85,1505,630,367,121,246,222,286,7991.81459566075,1773,1505,651,854,1773,1505,268
"42101014500","Census Tract 145","Census Tract 145, Philadelphia County, Pennsylvania","00","42","101","014500",4785,4557,1202,3253,102,1265,487,453,44,409,160,165,5196.75732217573,1584,1265,198,1067,1584,1265,319
"42101014600","Census Tract 146","Census Tract 146, Philadelphia County, Pennsylvania","00","42","101","014600",3160,3061,257,2800,4,956,568,193,9,184,78,117,10011.5172413793,987,956,540,416,987,956,31
"42101014700","Census Tract 147","Census Tract 147, Philadelphia County, Pennsylvania","00","42","101","014700",6124,5874,305,5558,11,2176,658,584,93,491,450,484,5339.95967741936,2619,2176,311,1865,2619,2176,443
"42101014800","Census Tract 148","Census Tract 148, Philadelphia County, Pennsylvania","00","42","101","014800",3027,2899,60,2794,45,1087,319,301,60,241,214,253,7349.06832298137,1230,1087,279,808,1230,1087,143
"42101014900","Census Tract 149","Census Tract 149, Philadelphia County, Pennsylvania","00","42","101","014900",9518,9100,205,8875,20,2925,1213,900,141,759,331,481,7211.89695550351,3306,2925,1320,1605,3306,2925,381
"42101015101","Census Tract 151.01","Census Tract 151.01, Philadelphia County, Pennsylvania","00","42","101","015101",5299.982,5122.736,98.17265,5008.145,16.41795,1489.008,648.3416,514.3174,61.31602,453.0014,114.2555,212.0931,6913.78671228971,1700.096,1489.008,544.8079,944.1997,1700.096,1489.008,211.088
"42101015102","Census Tract 151.02","Census Tract 151.02, Philadelphia County, Pennsylvania","00","42","101","015102",10266.05,9922.721,190.16,9700.759,31.80151,2884.202,1255.835,996.231,118.7689,877.4621,221.3126,410.8236,6913.78671228972,3293.079,2884.202,1055.291,1828.911,3293.079,2884.202,408.8765
"42101015200","Census Tract 152","Census Tract 152, Philadelphia County, Pennsylvania","00","42","101","015200",14309,13820,109,13682,29,4247,1379,1749,143,1606,390,729,5997.90511398646,4802,4247,1051,3196,4802,4247,555
"42101015300","Census Tract 153","Census Tract 153, Philadelphia County, Pennsylvania","00","42","101","015300",7880,7696,353,7333,10,2663,827,799,92,707,468,569,5511.00244498777,2961,2663,604,2059,2961,2663,298
"42101015600","Census Tract 156","Census Tract 156, Philadelphia County, Pennsylvania","00","42","101","015600",5295,5141,3198,1860,83,1254,706,329,77,252,104,115,6995.70494864613,1425,1254,477,777,1425,1254,171
"42101015700","Census Tract 157","Census Tract 157, Philadelphia County, Pennsylvania","00","42","101","015700",3656,3602,3299,227,76,1187,615,248,46,202,130,194,8284.53196347031,1323,1187,683,504,1323,1187,136
"42101015800","Census Tract 158","Census Tract 158, Philadelphia County, Pennsylvania","00","42","101","015800",7877.489,7743.471,7696.457,0.01425247,47,2470.535,1452.264,436.1072,87.03394,349.0733,238.0835,344.0801,9640.67477576578,2622.567,2470.535,1748.339,722.1961,2622.567,2470.535,152.0325
"42101016000","Census Tract 160","Census Tract 160, Philadelphia County, Pennsylvania","00","42","101","016000",9743.559,9502.522,9441.499,51.01785,10.00595,3046.545,1784.805,565.2644,144.0535,421.2109,279.2303,417.2455,9588.34971234786,3266.78,3046.545,2263.887,782.6581,3266.78,3046.545,220.2341
"42101016100","Census Tract 161","Census Tract 161, Philadelphia County, Pennsylvania","00","42","101","016100",8426.441,8360.478,8316.501,32.98215,10.99405,2856.455,1488.195,488.7356,98.94647,389.7891,425.7697,453.7545,8300.72463768117,3289.22,2856.455,1640.113,1216.342,3289.22,2856.455,432.7659
"42101016200","Census Tract 162","Census Tract 162, Philadelphia County, Pennsylvania","00","42","101","016200",5351,5157,3456,1691,10,1410,644,441,35,406,159,166,5827.8810408922,1610,1410,530,880,1610,1410,200
"42101016300","Census Tract 163","Census Tract 163, Philadelphia County, Pennsylvania","00","42","101","016300",6271,6083,4288,1739,56,1784,854,468,98,370,272,190,7007.62834417932,2108,1784,797,987,2108,1784,324
"42101016400","Census Tract 164","Census Tract 164, Philadelphia County, Pennsylvania","00","42","101","016400",9554,9177,4080,4957,140,2299,1170,705,118,587,203,221,6796.88354291964,2553,2299,819,1480,2553,2299,254
"42101016500","Census Tract 165","Census Tract 165, Philadelphia County, Pennsylvania","00","42","101","016500",7125,7020,270,6686,64,1991,781,700,92,608,236,274,6564.6540027137,2155,1991,669,1322,2155,1991,164
"42101016600","Census Tract 166","Census Tract 166, Philadelphia County, Pennsylvania","00","42","101","016600",2953,2874,80,2794,0,938,346,304,37,267,131,157,6348.60248447206,1032,938,316,622,1032,938,94
"42101016701","Census Tract 167.01","Census Tract 167.01, Philadelphia County, Pennsylvania","00","42","101","016701",7326.592,7166.039,102.7543,7041.877,21.40714,2280.395,1012.022,700.5486,94.19141,606.3572,250.9987,316.8256,7373.15384615387,2457.539,2280.395,1020.05,1260.345,2457.539,2280.395,177.1441
"42101016702","Census Tract 167.02","Census Tract 167.02, Philadelphia County, Pennsylvania","00","42","101","016702",6304.323,6166.171,88.41709,6059.334,18.42023,1962.215,870.8162,602.8019,81.049,521.7529,215.9772,272.6194,7373.15384615383,2114.642,1962.215,877.7238,1084.491,2114.642,1962.215,152.4274
"42101016800","Census Tract 168","Census Tract 168, Philadelphia County, Pennsylvania","00","42","101","016800",8455.085,8137.79,128.8287,7985.789,23.17264,2659.39,1125.161,846.6495,169.7596,676.89,260.0242,427.555,7194.2421914504,3006.819,2659.39,1384.226,1275.164,3006.819,2659.39,347.4286
"42101016901","Census Tract 169.01","Census Tract 169.01, Philadelphia County, Pennsylvania","00","42","101","016901",9721.824,9363.114,162.2286,9133.806,67.07987,2734.575,1333.986,826.8427,122.2662,704.5766,246.4353,327.3117,7551.66268202566,3070.926,2734.575,1324.947,1409.629,3070.926,2734.575,336.3509
"42101016902","Census Tract 169.02","Census Tract 169.02, Philadelphia County, Pennsylvania","00","42","101","016902",10634.26,10241.88,177.4545,9991.052,73.37561,2991.227,1459.186,904.4454,133.7414,770.7041,269.5643,358.0313,7551.66268202565,3359.146,2991.227,1449.298,1541.929,3359.146,2991.227,367.9188
"42101017000","Census Tract 170","Census Tract 170, Philadelphia County, Pennsylvania","00","42","101","017000",4891.742,4773.16,1851.468,2909.734,11.95781,1447.892,605.8625,587.9258,52.81367,535.1121,76.72929,177.3742,6995.30595138307,1486.755,1447.892,574.9714,872.9203,1486.755,1447.892,38.86295
"42101017100","Census Tract 171","Census Tract 171, Philadelphia County, Pennsylvania","00","42","101","017100",6479,6272,1488,4763,21,1845,1030,438,72,366,158,219,8691.19496855349,1916,1845,1511,334,1916,1845,71
"42101017201","Census Tract 172.01","Census Tract 172.01, Philadelphia County, Pennsylvania","00","42","101","017201",5968.792,5790.859,628.1292,5153.341,9.388407,1690.36,906.2048,491.7737,76.44846,415.3252,131.8848,160.4971,9094.82378854624,1762.785,1690.36,1174.892,515.4683,1762.785,1690.36,72.4248
"42101017202","Census Tract 172.02","Census Tract 172.02, Philadelphia County, Pennsylvania","00","42","101","017202",7382.208,7162.141,776.8709,6373.659,11.61159,2090.64,1120.795,608.2263,94.55154,513.6748,163.1152,198.5029,9094.82378854628,2180.215,2090.64,1453.108,637.5318,2180.215,2090.64,89.57507
"42101017300","Census Tract 173","Census Tract 173, Philadelphia County, Pennsylvania","00","42","101","017300",5705,5537,1005,4529,3,1601,872,392,60,332,166,171,8112.75038520805,1740,1601,939,662,1740,1601,139
"42101017400","Census Tract 174","Census Tract 174, Philadelphia County, Pennsylvania","00","42","101","017400",5730,5572,438,5134,0,1675,746,462,69,393,243,224,7441.77162048698,1858,1675,724,951,1858,1675,183
"42101017500","Census Tract 175","Census Tract 175, Philadelphia County, Pennsylvania","00","42","101","017500",11370,11146,6660,4312,174,3162,1824,734,103,631,261,343,7659.36194454993,3474,3162,1899,1263,3474,3162,312
"42101017601","Census Tract 176.01","Census Tract 176.01, Philadelphia County, Pennsylvania","00","42","101","017601",7996.125,7807.967,7186.565,603.4246,17.9769,2556.315,1472.308,529.1201,122.2429,406.8772,206.7343,348.1526,7744.29169157204,2721.703,2556.315,1661.665,894.6504,2721.703,2556.315,165.3874
"42101017602","Census Tract 176.02","Census Tract 176.02, Philadelphia County, Pennsylvania","00","42","101","017602",5347.875,5222.033,4806.435,403.5754,12.0231,1709.685,984.6918,353.8799,81.75707,272.1228,138.2656,232.8474,7744.29169157205,1820.297,1709.685,1111.335,598.3495,1820.297,1709.685,110.6125
"42101017701","Census Tract 177.01","Census Tract 177.01, Philadelphia County, Pennsylvania","00","42","101","017701",4796.592,4745.674,4709.732,2.139426,33.80293,1543.81,888.7174,293.1013,64.18277,228.9185,126.654,235.3368,8972.1942446043,1630.242,1543.81,1086.4,457.4092,1630.242,1543.81,86.43282
"42101017702","Census Tract 177.02","Census Tract 177.02, Philadelphia County, Pennsylvania","00","42","101","017702",6413.408,6345.326,6297.268,2.860574,45.19707,2064.19,1188.283,391.8987,85.81723,306.0815,169.346,314.6632,8972.19424460432,2179.758,2064.19,1452.6,611.5908,2179.758,2064.19,115.5672
"42101017800","Census Tract 178","Census Tract 178, Philadelphia County, Pennsylvania","00","42","101","017800",8230.707,8128.589,8073.154,46.68249,8.752968,2935.162,1602.766,480.4406,100.1729,380.2678,350.1187,501.8368,8876.06088560887,3161.766,2935.162,1708.774,1226.388,3161.766,2935.162,226.6046
"42101017900","Census Tract 179","Census Tract 179, Philadelphia County, Pennsylvania","00","42","101","017900",9080.292,8971.41,8370.846,577.3175,23.24703,2796.838,1806.234,484.5593,145.8271,338.7322,162.8813,343.1632,9318.94726447346,2913.233,2796.838,2187.226,609.6119,2913.233,2796.838,116.3954
"42101018001","Census Tract 180.01","Census Tract 180.01, Philadelphia County, Pennsylvania","00","42","101","018001",3274.732,3205.091,3199.076,0,6.014491,1122.177,649.565,214.6224,55.71318,158.9092,88.95116,169.0388,9854.10662824207,1174.092,1122.177,882.864,239.3134,1174.092,1122.177,51.91448
"42101018002","Census Tract 180.02","Census Tract 180.02, Philadelphia County, Pennsylvania","00","42","101","018002",7070.268,6919.909,6906.924,0,12.98551,2422.823,1402.435,463.3776,120.2868,343.0908,192.0488,364.9612,9854.10662824207,2534.908,2422.823,1906.136,516.6865,2534.908,2422.823,112.0853
"42101018300","Census Tract 183","Census Tract 183, Philadelphia County, Pennsylvania","00","42","101","018300",4838.245,4729.488,4728.2,0,1.287502,1574.024,1040.363,235.4606,53.4955,181.9651,112.3828,185.8174,10873.8033961324,1591.452,1574.024,1388.313,185.7107,1591.452,1574.024,17.42842
"42101018400","Census Tract 184","Census Tract 184, Philadelphia County, Pennsylvania","00","42","101","018400",4019.713,3982.476,3974.084,0,8.391923,1302.059,810.607,220.5424,37.66959,182.8728,94.52806,176.3811,10626.2065723519,1375.03,1302.059,1053.583,248.4758,1375.03,1302.059,72.97111
"42101018800","Census Tract 188","Census Tract 188, Philadelphia County, Pennsylvania","00","42","101","018800",8474,8336,8275,4,57,2829,1670,485,147,338,250,424,9991.46230699364,2948,2829,2147,682,2948,2829,119
"42101019000","Census Tract 190","Census Tract 190, Philadelphia County, Pennsylvania","00","42","101","019000",7729.038,7698.682,7657.554,0,41.12753,2567.533,1722.46,318.2487,77.35892,240.8898,161.5724,365.2516,10447.3988439306,2600.827,2567.533,1915.368,652.1651,2600.827,2567.533,33.2938
"42101019100","Census Tract 191","Census Tract 191, Philadelphia County, Pennsylvania","00","42","101","019100",8139.962,8002.318,7996.445,0,5.872469,2794.467,2050.54,320.7513,94.64108,226.1102,103.4276,319.7484,10747.6958286649,2826.173,2794.467,2551.632,242.8349,2826.173,2794.467,31.70636
"42101019200","Census Tract 192","Census Tract 192, Philadelphia County, Pennsylvania","00","42","101","019200",8638,8469,8448,6,15,2769,1723,451,108,343,166,429,9764.79409131601,2850,2769,2198,571,2850,2769,81
"42101019501","Census Tract 195.01","Census Tract 195.01, Philadelphia County, Pennsylvania","00","42","101","019501",5698.972,5598.419,5410.1,138.333,49.98588,1809.954,1108.408,338.2766,87.76591,250.5107,127.2896,235.9799,9119.05241935482,1912.251,1809.954,1347.294,462.66,1912.251,1809.954,102.2966
"42101019502","Census Tract 195.02","Census Tract 195.02, Philadelphia County, Pennsylvania","00","42","101","019502",4102.531,4030.146,3894.58,99.58208,35.98344,1302.935,797.9119,243.5159,63.18023,180.3356,91.63226,169.8753,9119.05241935485,1376.576,1302.935,969.8793,333.056,1376.576,1302.935,73.64043
"42101019700","Census Tract 197","Census Tract 197, Philadelphia County, Pennsylvania","00","42","101","019700",6880,6709,6641,25,43,2297,1457,343,98,245,140,357,10253.4935718278,2377,2297,1944,353,2377,2297,80
"42101019800","Census Tract 198","Census Tract 198, Philadelphia County, Pennsylvania","00","42","101","019800",7103,6875,5926,881,68,2222,1371,389,77,312,139,323,9620.46376811595,2337,2222,1776,446,2337,2222,115
"42101019900","Census Tract 199","Census Tract 199, Philadelphia County, Pennsylvania","00","42","101","019900",6308,6060,4271,1773,16,1906,1066,435,110,325,152,253,8523.42914438503,2001,1906,1306,600,2001,1906,95
"42101020000","Census Tract 200","Census Tract 200, Philadelphia County, Pennsylvania","00","42","101","020000",2912,2828,1332,1404,92,963,419,130,38,92,240,174,8652.67034990792,1066,963,361,602,1066,963,103
"42101020101","Census Tract 201.01","Census Tract 201.01, Philadelphia County, Pennsylvania","00","42","101","020101",7517.164,7316.982,876.3406,6369.925,70.7165,2861.843,1108.617,609.2499,84.31583,524.934,591.2988,552.6766,8662.2593878195,3138.181,2861.843,1081.963,1779.88,3138.181,2861.843,276.3384
"42101020102","Census Tract 201.02","Census Tract 201.02, Philadelphia County, Pennsylvania","00","42","101","020102",6301.836,6134.018,734.6594,5340.075,59.2835,2399.157,929.3828,510.7501,70.68417,440.066,495.7012,463.3233,8662.25938781948,2630.819,2399.157,907.0375,1492.12,2630.819,2399.157,231.6616
"42101020200","Census Tract 202","Census Tract 202, Philadelphia County, Pennsylvania","00","42","101","020200",10364,10126,795,9312,19,3456,1518,813,142,671,519,606,9097.86789297658,3713,3456,1484,1972,3713,3456,257
"42101020300","Census Tract 203","Census Tract 203, Philadelphia County, Pennsylvania","00","42","101","020300",5284,5183,1935,3190,58,1705,746,354,74,280,303,302,8494.92151431208,1913,1705,941,764,1913,1705,208
"42101020400","Census Tract 204","Census Tract 204, Philadelphia County, Pennsylvania","00","42","101","020400",4508,4435,2181,2225,29,1466,814,317,76,241,99,236,8424.46902654867,1536,1466,1063,403,1536,1466,70
"42101020500","Census Tract 205","Census Tract 205, Philadelphia County, Pennsylvania","00","42","101","020500",4283.512,4157.528,2836.451,1305.888,15.18976,1491.491,765.2063,283.6673,55.94498,227.7224,170.2132,272.4042,9254.80732232955,1588.022,1491.491,1003.511,487.9798,1588.022,1491.491,96.5314
"42101020600","Census Tract 206","Census Tract 206, Philadelphia County, Pennsylvania","00","42","101","020600",2391,2322,2291,4,27,1227,598.0001,103,23,80,88,438,18311.6863905325,1235,1227,374,853.0001,1235,1227,7.999924
"42101020700","Census Tract 207","Census Tract 207, Philadelphia County, Pennsylvania","00","42","101","020700",9347.259,9108.84,6424.532,2626.266,58.04219,2830.108,1418.138,868.0742,95.18633,772.8879,150.2707,393.6258,8683.17477898555,2918.245,2830.108,1601.028,1229.08,2918.245,2830.108,88.13709
"42101020800","Census Tract 208","Census Tract 208, Philadelphia County, Pennsylvania","00","42","101","020800",2536,2440,2344,96,0,1327,655,53,10,43,188,431,20754.2479108636,1359,1327,144,1183,1359,1327,32
"42101020900","Census Tract 209","Census Tract 209, Philadelphia County, Pennsylvania","00","42","101","020900",3946.373,3870.883,3851.017,19.86596,0,1287.314,823.4441,146.0148,29.79894,116.2159,139.0617,178.7936,10342.9149797571,1312.147,1287.314,862.1827,425.1316,1312.147,1287.314,24.83244
"42101021000","Census Tract 210","Census Tract 210, Philadelphia County, Pennsylvania","00","42","101","021000",7216.616,7061.107,6872.973,109.1339,78.99988,2256.682,1431.554,387.9846,115.2009,272.7837,149.938,287.2059,11536.0469649445,2293.85,2256.682,1700.815,555.8676,2293.85,2256.682,37.16751
"42101021100","Census Tract 211","Census Tract 211, Philadelphia County, Pennsylvania","00","42","101","021100",3398,3195,3184,0,11,1226,797,187,54,133,46,196,12183.2489878542,1226,1226,828,398,1226,1226,0
"42101021200","Census Tract 212","Census Tract 212, Philadelphia County, Pennsylvania","00","42","101","021200",3144,3121,3068,6,47,1104,793,105,12,93,71,135,11322.8139013453,1129,1104,714,390,1129,1104,25
"42101021300","Census Tract 213","Census Tract 213, Philadelphia County, Pennsylvania","00","42","101","021300",4599,4590,4523,62,5,1493,948,198,51,147,88,259,12117.7137870856,1506,1493,1062,431,1506,1493,13
"42101021400","Census Tract 214","Census Tract 214, Philadelphia County, Pennsylvania","00","42","101","021400",5257.011,5110.011,4565.01,539.0002,6.000119,1601.003,941.0021,296.0006,112.0002,184.0004,155.0002,209.0004,9746.89173795189,1688.003,1601.003,1121.003,480.0008,1688.003,1601.003,87.00006
"42101021500","Census Tract 215","Census Tract 215, Philadelphia County, Pennsylvania","00","42","101","021500",4195.474,4170.794,4112.295,44.78823,13.71072,1285.15,851.8918,202.0042,66.72539,135.2788,73.12377,158.1301,11625.9412216678,1299.775,1285.15,1004.537,280.6131,1299.775,1285.15,14.62471
"42101021600","Census Tract 216","Census Tract 216, Philadelphia County, Pennsylvania","00","42","101","021600",2188.903,2165.418,2139.755,13.98516,11.67876,757.2914,525.0663,91.5469,32.51661,59.03029,47.1532,93.52502,12873.0953272341,762.9827,757.2915,446.1363,311.1552,762.9827,757.2915,5.691252
"42101021700","Census Tract 217","Census Tract 217, Philadelphia County, Pennsylvania","00","42","101","021700",7477,7206,6960,108,138,2256,1738,254,51,203,89,175,12970.2985074627,2277,2256,1823,433,2277,2256,21
"42101021800","Census Tract 218","Census Tract 218, Philadelphia County, Pennsylvania","00","42","101","021800",4005,3896,3810,25,61,1491,1096,115,61,54,106,174,14132.3504983389,1618,1491,482,1009,1618,1491,127
"42101021900","Census Tract 219","Census Tract 219, Philadelphia County, Pennsylvania","00","42","101","021900",1018.796,1014.96,979.1229,0.2265981,35.61052,321.617,240.0886,33.4555,11.76112,21.69438,13.72458,34.34836,14096.4979792537,324.3022,321.617,292.3748,29.24225,324.3022,321.617,2.685201
"42101022000","Census Tract 220","Census Tract 220, Philadelphia County, Pennsylvania","00","42","101","022000",443.8268,443.8269,443.8269,0,0,149.9415,119.9532,16.99337,7.996881,8.99649,3.99844,8.99649,17647.4820143885,152.9403,149.9415,122.952,26.98947,152.9403,149.9415,2.998828
"42101023100","Census Tract 231","Census Tract 231, Philadelphia County, Pennsylvania","00","42","101","023100",1551.727,1502.622,1492.801,9.821058,0,506.7666,341.7728,51.0695,0,51.0695,41.24844,72.67583,23511.4173228347,509.7129,506.7666,303.4707,203.2959,509.7129,506.7666,2.946312
"42101023500","Census Tract 235","Census Tract 235, Philadelphia County, Pennsylvania","00","42","101","023500",1082.218,1071.584,965.9802,105.604,0,416.9307,284.1188,15.90099,14.95049,0.950495,48.53465,68.37624,28769.865968568,423.1485,416.9307,238.3564,178.5742,423.1485,416.9307,6.217827
"42101023600","Census Tract 236","Census Tract 236, Philadelphia County, Pennsylvania","00","42","101","023600",3666,3499,2358,1101,40,1342,776,151,29,122,135,280,18180.8096740273,1361,1342,667,675,1361,1342,19
"42101023700","Census Tract 237","Census Tract 237, Philadelphia County, Pennsylvania","00","42","101","023700",6222.71,5879.726,2675.875,3166.852,36.99828,2143.9,1084.949,368.9828,60.99715,307.9857,205.9904,483.9774,12579.4038847957,2181.898,2143.9,883.9588,1259.941,2181.898,2143.9,37.99815
"42101023800","Census Tract 238","Census Tract 238, Philadelphia County, Pennsylvania","00","42","101","023800",5743,5573,2401,3087,85,2418,918,349,76,273,345,806,11429.3838862559,2511,2418,855,1563,2511,2418,93
"42101023900","Census Tract 239","Census Tract 239, Philadelphia County, Pennsylvania","00","42","101","023900",2126,2031,1688,337,6,1281,441,129,10,119,137,574,11299.2049469965,1313,1281,66,1215,1313,1281,32
"42101024000","Census Tract 240","Census Tract 240, Philadelphia County, Pennsylvania","00","42","101","024000",4603,4469,2507,1926,36,1989,774,342,62,280,256,617,10928.801431127,2080,1989,629,1360,2080,1989,91
"42101024100","Census Tract 241","Census Tract 241, Philadelphia County, Pennsylvania","00","42","101","024100",1262,1257,887,366,4,503,177,61,0,61,77,188,9947.30290456431,556,503,89,414,556,503,53
"42101024200","Census Tract 242","Census Tract 242, Philadelphia County, Pennsylvania","00","42","101","024200",5254,5059,3526,1502,31,1903,865,364,90,274,264,410,9791.50504266876,2022,1903,969,934,2022,1903,119
"42101024300","Census Tract 243","Census Tract 243, Philadelphia County, Pennsylvania","00","42","101","024300",5223,5184,3672,1460,52,2038,1054,327,71,256,290,367,10715.0602409638,2089,2038,928,1110,2089,2038,51
"42101024400","Census Tract 244","Census Tract 244, Philadelphia County, Pennsylvania","00","42","101","024400",3742.488,3643.472,2365.549,1243.112,34.81024,1231.509,567.7937,224.3327,51.05502,173.2776,181.7868,257.5958,9740.48804780877,1328.978,1231.509,664.4889,567.0201,1328.978,1231.509,97.4686
"42101024500","Census Tract 245","Census Tract 245, Philadelphia County, Pennsylvania","00","42","101","024500",5919,5746,2387,3323,36,1927,959,413,69,344,219,336,8931.8112633181,2011,1927,1112,815,2011,1927,84
"42101024600","Census Tract 246","Census Tract 246, Philadelphia County, Pennsylvania","00","42","101","024600",3919,3725,974,2745,6,1204,520,368,65,303,153,163,7531.68433451119,1245,1204,458,746,1245,1204,41
"42101024700","Census Tract 247","Census Tract 247, Philadelphia County, Pennsylvania","00","42","101","024700",7349,7161,3537,3561,63,2276,1124,488,114,374,280,384,9003.85572139304,2399,2276,1313,963,2399,2276,123
"42101024800","Census Tract 248","Census Tract 248, Philadelphia County, Pennsylvania","00","42","101","024800",2866.127,2798.171,1109.275,1676.904,11.99216,859.4384,526.6558,148.9027,17.98825,130.9144,61.95951,121.9203,9266.27218934911,883.4227,859.4384,700.5422,158.8962,883.4227,859.4384,23.98431
"42101024900","Census Tract 249","Census Tract 249, Philadelphia County, Pennsylvania","00","42","101","024900",4832,4680,1335,3306,39,1347,816,318,69,249,70,143,8928.04557405788,1393,1347,1099,248,1393,1347,46
"42101025200","Census Tract 252","Census Tract 252, Philadelphia County, Pennsylvania","00","42","101","025200",9970,9714,1354,8287,73,3220,1719,640,66,574,374,487,10571.6,3306,3220,1835,1385,3306,3220,86
"42101025300","Census Tract 253","Census Tract 253, Philadelphia County, Pennsylvania","00","42","101","025300",5885,5758,688,5008,62,1917,1103,391,95,296,146,277,10060.1328903654,1956,1917,1310,607,1956,1917,39
"42101025400","Census Tract 254","Census Tract 254, Philadelphia County, Pennsylvania","00","42","101","025400",5346,5283,2006,3248,29,1926,1230,193,18,175,136,367,15608.6017820425,1955,1926,1289,637,1955,1926,29
"42101025500","Census Tract 255","Census Tract 255, Philadelphia County, Pennsylvania","00","42","101","025500",3279,3197,1898,1284,15,1155,707,125,21,104,86,237,15914.9704142011,1171,1155,733,422,1171,1155,16
"42101025600","Census Tract 256","Census Tract 256, Philadelphia County, Pennsylvania","00","42","101","025600",3827,3764,3321,420,23,1358,836,191,29,162,82,249,16463.5148042024,1376,1358,790,568,1376,1358,18
"42101025700","Census Tract 257","Census Tract 257, Philadelphia County, Pennsylvania","00","42","101","025700",3484,3425,3398,5,22,1389,813,190,37,153,90,296,13390.4244306419,1423,1389,468,921,1423,1389,34
"42101025800","Census Tract 258","Census Tract 258, Philadelphia County, Pennsylvania","00","42","101","025800",2172,2122,1408,714,0,752,609,74,39,35,22,47,13842.4351585014,754,752,605,147,754,752,2
"42101025900","Census Tract 259","Census Tract 259, Philadelphia County, Pennsylvania","00","42","101","025900",5884,5726,4801,913,12,2040,1453,243,70,173,61,283,11740.5699177438,2064,2040,1492,548,2064,2040,24
"42101026000","Census Tract 260","Census Tract 260, Philadelphia County, Pennsylvania","00","42","101","026000",4346,4228,3454,774,0,1372,1140,104,21,83,9,119,14036.3970588235,1384,1372,1145,227,1384,1372,12
"42101026100","Census Tract 261","Census Tract 261, Philadelphia County, Pennsylvania","00","42","101","026100",4225,4157,2975,1135,47,1459,1145,151,19,132,39,124,15082.1150855366,1475,1459,1077,382,1475,1459,16
"42101026200","Census Tract 262","Census Tract 262, Philadelphia County, Pennsylvania","00","42","101","026200",5334,5258,3209,2032,17,1744,1372,176,23,153,60,136,13116.1033163266,1788,1744,1477,267,1788,1744,44
"42101026301","Census Tract 263.01","Census Tract 263.01, Philadelphia County, Pennsylvania","00","42","101","026301",4416.964,4309.089,2982.958,1324.271,1.859931,1473.438,1005.107,190.085,47.98623,142.0987,70.3054,207.9403,11400.7317073171,1496.501,1473.438,1229.043,244.395,1496.501,1473.438,23.06311
"42101026302","Census Tract 263.02","Census Tract 263.02, Philadelphia County, Pennsylvania","00","42","101","026302",7457.036,7274.912,5036.042,2235.729,3.140069,2487.563,1696.893,320.915,81.01378,239.9013,118.6946,351.0597,11400.731707317,2526.5,2487.563,2074.958,412.6051,2526.5,2487.563,38.93689
"42101026400","Census Tract 264","Census Tract 264, Philadelphia County, Pennsylvania","00","42","101","026400",6729,6581,3367,3136,78,2210,1564,319,79,240,93,234,11581.3340505648,2228,2210,1929,281,2228,2210,18
"42101026500","Census Tract 265","Census Tract 265, Philadelphia County, Pennsylvania","00","42","101","026500",6104.761,5802.691,2259.197,3519.473,24.02157,1902.607,1231.874,334.2603,79.03092,255.2294,141.105,195.3682,10241.1725168539,1924.64,1902.607,1586.028,316.5796,1924.64,1902.607,22.03306
"42101026600","Census Tract 266","Census Tract 266, Philadelphia County, Pennsylvania","00","42","101","026600",7370,7044,2954,4039,51,2520,1662,334,73,261,148,376,10357.8194375925,2571,2520,2228,292,2571,2520,51
"42101026700","Census Tract 267","Census Tract 267, Philadelphia County, Pennsylvania","00","42","101","026700",9717,9426,1214,8180,32,2803,1862,573,93,480,144,224,10643.2382133995,2843,2803,2287,516,2843,2803,40
"42101026800","Census Tract 268","Census Tract 268, Philadelphia County, Pennsylvania","00","42","101","026800",5266,5136,4140,910,86,2109,1032,305,70,235,270,502,11473.9466292134,2183,2109,734,1375,2183,2109,74
"42101026900","Census Tract 269","Census Tract 269, Philadelphia County, Pennsylvania","00","42","101","026900",2229,2202,2184,0,18,818,477,86,23,63,103,152,12978.5714285714,859,818,421,397,859,818,41
"42101027000","Census Tract 270","Census Tract 270, Philadelphia County, Pennsylvania","00","42","101","027000",2806,2775,2694,81,0,1004,660,140,42,98,62,142,16307.0900123305,1017,1004,538,466,1017,1004,13
"42101027100","Census Tract 271","Census Tract 271, Philadelphia County, Pennsylvania","00","42","101","027100",2714,2704,2699,0,5,954,679,75,11,64,14,186,12689.2857142857,965,954,748,206,965,954,11
"42101027200","Census Tract 272","Census Tract 272, Philadelphia County, Pennsylvania","00","42","101","027200",4322.106,4155.924,4155.826,0.02043649,0.07831626,1371.139,1105.621,150.45,26.25708,124.1929,40.48911,74.5788,13817.8229936758,1380.44,1371.139,1215.772,155.3669,1380.44,1371.139,9.300732
